1、严重并发症或合并症（MCC）
表 2-1-1 严重并发症或合并症（MCC）
疾病编码 疾病名称 排除内容
1162 疾病编码 疾病名称 排除内容 T21.700x041 臀部三度腐蚀伤 表 2-3-209 T21.700x042 背部三度腐蚀伤 表 2-3-209 T21.700x043 肩胛间区三度腐蚀伤 表 2-3-209 T21.700x051 大阴唇三度腐蚀伤 表 2-3-209 T21.700x052 小阴唇三度腐蚀伤 表 2-3-209 T21.700x053 阴茎三度腐蚀伤 表 2-3-209 T21.700x054 会阴三度腐蚀伤 表 2-3-209 T21.700x055 阴囊三度腐蚀伤 表 2-3-209 T21.700x056 睾丸三度腐蚀伤 表 2-3-209 T21.700x057 外阴三度腐蚀伤 表 2-3-209 T21.700x091 肛门三度腐蚀伤 表 2-3-209 T22.200 肩和上肢二度烧伤，除外腕和手 表 2-3-209 T22.200x001 肩和上肢二度烧伤 表 2-3-209 T22.200x002 上肢二度烧伤 表 2-3-209 T22.200x003 肩部二度烧伤 表 2-3-209 T22.200x004 肩胛区二度烧伤 表 2-3-209 T22.200x005 臂二度烧伤 表 2-3-209 T22.200x006 腋二度烧伤 表 2-3-209 T22.300 肩和上肢三度烧伤，除外腕和手 表 2-3-209 T22.300x001 肩和上肢三度烧伤 表 2-3-209 T22.300x002 上肢三度烧伤 表 2-3-209 T22.300x003 肩部三度烧伤 表 2-3-209 T22.300x004 肩胛区三度烧伤 表 2-3-209 T22.300x005 臂三度烧伤 表 2-3-209 T22.300x006 腋三度烧伤 表 2-3-209 T22.600 肩和上肢二度腐蚀伤，除外腕和手 表 2-3-209 T22.600x001 肩和上肢二度腐蚀伤 表 2-3-209 T22.600x002 上肢二度腐蚀伤 表 2-3-209 T22.600x003 肩部二度腐蚀伤 表 2-3-209 T22.600x004 肩胛区二度腐蚀伤 表 2-3-209 T22.600x005 臂二度腐蚀伤 表 2-3-209 T22.600x006 腋二度腐蚀伤 表 2-3-209 T22.700 肩和上肢三度腐蚀伤，除外腕和手 表 2-3-209 T22.700x001 肩和上肢三度腐蚀伤 表 2-3-209 T22.700x002 上肢三度腐蚀伤 表 2-3-209 T22.700x003 肩部三度腐蚀伤 表 2-3-209 T22.700x004 肩胛区三度腐蚀伤 表 2-3-209 T22.700x005 臂三度腐蚀伤 表 2-3-209 T22.700x006 腋三度腐蚀伤 表 2-3-209 T23.200 腕和手二度烧伤 表 2-3-209 T23.200x002 腕部二度烧伤 表 2-3-209 T23.200x003 手部二度烧伤 表 2-3-209 T23.200x004 手掌二度烧伤 表 2-3-209
1163 疾病编码 疾病名称 排除内容 T23.200x005 拇指二度烧伤 表 2-3-209 T23.200x006 手指二度烧伤 表 2-3-209 T23.200x007 指甲二度烧伤 表 2-3-209 T23.300 腕和手三度烧伤 表 2-3-209 T23.300x002 腕部三度烧伤 表 2-3-209 T23.300x003 手部三度烧伤 表 2-3-209 T23.300x004 手掌三度烧伤 表 2-3-209 T23.300x005 拇指三度烧伤 表 2-3-209 T23.300x006 手指三度烧伤 表 2-3-209 T23.300x007 指甲三度烧伤 表 2-3-209 T23.600 腕和手二度腐蚀伤 表 2-3-209 T23.600x002 腕部二度腐蚀伤 表 2-3-209 T23.600x003 手部二度腐蚀伤 表 2-3-209 T23.600x004 手掌二度腐蚀伤 表 2-3-209 T23.600x005 拇指二度腐蚀伤 表 2-3-209 T23.600x006 手指二度腐蚀伤 表 2-3-209 T23.600x007 指甲二度腐蚀伤 表 2-3-209 T23.700 腕和手三度腐蚀伤 表 2-3-209 T23.700x002 腕部三度腐蚀伤 表 2-3-209 T23.700x003 手部三度腐蚀伤 表 2-3-209 T23.700x004 手掌三度腐蚀伤 表 2-3-209 T23.700x005 拇指三度腐蚀伤 表 2-3-209 T23.700x006 手指三度腐蚀伤 表 2-3-209 T23.700x007 指甲三度腐蚀伤 表 2-3-209 T24.200 髋和下肢二度烧伤，除外踝和足 表 2-3-209 T24.200x001 髋和下肢二度烧伤 表 2-3-209 T24.200x002 髋部二度烧伤 表 2-3-209 T24.200x003 下肢二度烧伤 表 2-3-209 T24.200x004 小腿二度烧伤 表 2-3-209 T24.300 髋和下肢三度烧伤，除外踝和足 表 2-3-209 T24.300x001 髋和下肢三度烧伤 表 2-3-209 T24.300x002 髋部三度烧伤 表 2-3-209 T24.300x003 下肢三度烧伤 表 2-3-209 T24.300x004 小腿三度烧伤 表 2-3-209 T24.600 髋和下肢二度腐蚀伤，除外踝和足 表 2-3-209 T24.600x001 髋和下肢二度腐蚀伤 表 2-3-209 T24.600x002 髋部二度腐蚀伤 表 2-3-209 T24.600x003 下肢二度腐蚀伤 表 2-3-209 T24.600x004 小腿二度腐蚀伤 表 2-3-209 T24.700 髋和下肢三度腐蚀伤，除外踝和足 表 2-3-209 T24.700x001 髋和下肢三度腐蚀伤 表 2-3-209 T24.700x002 髋部三度腐蚀伤 表 2-3-209 T24.700x003 下肢三度腐蚀伤 表 2-3-209
1164 疾病编码 疾病名称 排除内容 T24.700x004 小腿三度腐蚀伤 表 2-3-209 T25.200 踝和足二度烧伤 表 2-3-209 T25.200x002 踝部二度烧伤 表 2-3-209 T25.200x003 足部二度烧伤 表 2-3-209 T25.300 踝和足三度烧伤 表 2-3-209 T25.300x002 踝部三度烧伤 表 2-3-209 T25.300x003 足部三度烧伤 表 2-3-209 T25.600 踝和足二度腐蚀伤 表 2-3-209 T25.600x002 踝部二度腐蚀伤 表 2-3-209 T25.600x003 足部二度腐蚀伤 表 2-3-209 T25.700 踝和足三度腐蚀伤 表 2-3-209 T25.700x002 踝部三度腐蚀伤 表 2-3-209 T25.700x003 足部三度腐蚀伤 表 2-3-209 T26.000 眼睑和眼周区烧伤 表 2-3-210 T26.001 眼睑烧伤 表 2-3-210 T26.002 眼周区烧伤 表 2-3-210 T26.100 角膜和结合膜囊烧伤 表 2-3-210 T26.100x001 角膜和结膜烧伤 表 2-3-210 T26.100x003 结膜烧伤 表 2-3-210 T26.101 角膜烧伤 表 2-3-210 T26.102 结合膜囊烧伤 表 2-3-210 T26.200 烧伤伴有导致眼球破裂和破坏 表 2-3-210 T26.200x001 眼部烧伤伴眼球破裂 表 2-3-210 T26.300 眼和附器其他部位烧伤 表 2-3-210 T26.301 巩膜烧伤 表 2-3-210 T26.400 眼和附器烧伤 表 2-3-210 T26.400x001 眼部烧伤 表 2-3-210 T26.401 眼球烧伤 表 2-3-210 T26.500 睑和眼周区腐蚀伤 表 2-3-210 T26.500x002 眼睑腐蚀伤 表 2-3-210 T26.500x003 眼周区腐蚀伤 表 2-3-210 T26.600 角膜和结合膜囊腐蚀伤 表 2-3-210 T26.600x001 角膜和结膜腐蚀伤 表 2-3-210 T26.600x002 角膜腐蚀伤 表 2-3-210 T26.600x003 结膜腐蚀伤 表 2-3-210 T26.601 角膜伴结膜酸性烧伤 表 2-3-210 T26.602 角膜化学性烧伤 表 2-3-210 T26.603 角膜碱性烧伤 表 2-3-210 T26.604 角膜酸性烧伤 表 2-3-210 T26.605 结膜酸性烧伤 表 2-3-210 T26.700 腐蚀伤伴有导致眼球破裂和破坏 表 2-3-210 T26.700x001 眼部腐蚀伤伴眼球破裂 表 2-3-210 T26.800 眼和附器其他部位腐蚀伤 表 2-3-210
1165 疾病编码 疾病名称 排除内容 T26.800x001 巩膜腐蚀伤 表 2-3-210 T26.900 眼和附器腐蚀伤 表 2-3-210 T26.900x001 眼部腐蚀伤 表 2-3-210 T26.901 眼球酸性烧伤 表 2-3-210 T26.902 眼球碱性烧伤 表 2-3-210 T27.000 喉和气管烧伤 表 2-3-210 T27.000x002 喉部烧伤 表 2-3-210 T27.000x003 气管烧伤 表 2-3-210 T27.100 累及喉和气管及肺的烧伤 表 2-3-210 T27.100x001 喉和气管及肺烧伤 表 2-3-210 T27.200 呼吸道其他部位的烧伤 表 2-3-210 T27.200x001 胸腔烧伤 表 2-3-210 T27.300 呼吸道烧伤 表 2-3-210 T27.400 喉和气管腐蚀伤 表 2-3-210 T27.401 喉化学性烧伤 表 2-3-210 T27.402 气管化学性烧伤 表 2-3-210 T27.500 累及喉和气管及肺的腐蚀伤 表 2-3-210 T27.500x001 喉和气管及肺腐蚀伤 表 2-3-210 T27.600 呼吸道其他部位的腐蚀伤 表 2-3-210 T27.600x001 胸腔腐蚀伤 表 2-3-210 T27.700 呼吸道腐蚀伤 表 2-3-210 T28.000 口和咽烧伤 表 2-3-210 T28.000x002 口腔烧伤 表 2-3-210 T28.000x003 咽部烧伤 表 2-3-210 T28.100 食管烧伤 表 2-3-210 T28.200 消化道其他部位的烧伤 表 2-3-210 T28.200x001 胃部烧伤 表 2-3-210 T28.200x002 消化道烧伤 表 2-3-210 T28.300 泌尿生殖器官内部烧伤 表 2-3-210 T28.300x001 阴道和子宫烧伤 表 2-3-210 T28.300x002 阴道烧伤 表 2-3-210 T28.300x003 子宫烧伤 表 2-3-210 T28.400 内部器官的烧伤，其他和未特指的 表 2-3-210 T28.401 内部器官烧伤 表 2-3-210 T28.500 口和咽腐蚀伤 表 2-3-210 T28.501 口腔黏膜化学性烧伤 表 2-3-210 T28.502 咽化学性烧伤 表 2-3-210 T28.600 食管腐蚀伤 表 2-3-210 T28.700 消化道其他部位的腐蚀伤 表 2-3-210 T28.700x002 消化道腐蚀伤 表 2-3-210 T28.701 胃化学性烧伤 表 2-3-210 T28.702 肠道的腐蚀伤 表 2-3-210 T28.800 泌尿生殖器官内部腐蚀伤 表 2-3-210
1166
疾病编码 疾病名称 排除内容
T28.800x001 阴道和子宫腐蚀伤 表 2-3-210
T28.800x002 阴道腐蚀伤 表 2-3-210
T28.800x003 子宫腐蚀伤 表 2-3-210
T28.900 内部器官的腐蚀伤，其他的 表 2-3-210
T28.901 内部器官化学性烧伤 表 2-3-210
T29.200 多个部位烧伤，述及的烧伤不超过二度 表 2-3-211
T29.200x001 多处二度烧伤 表 2-3-211
T29.300 多个部位烧伤，述及的烧伤至少有一处三度烧伤 表 2-3-211
T29.300x001 多处三度烧伤 表 2-3-211
T29.600 多个部位腐蚀伤，述及的腐蚀伤不超过二度 表 2-3-211
T29.600x001 多处二度腐蚀伤 表 2-3-211
T29.700 多个部位腐蚀伤，述及的腐蚀伤至少有一处三度腐蚀伤 表 2-3-211
T29.700x001 多处三度腐蚀伤 表 2-3-211
T30.200 二度烧伤 表 2-3-211
T30.300 三度烧伤 表 2-3-211
T30.600 二度腐蚀伤 表 2-3-211
T30.700 三度腐蚀伤 表 2-3-211
T31.300 累及体表30%~39%的烧伤 表 2-3-211
T31.400 累及体表40%~49%的烧伤 表 2-3-211
T31.500 累及体表50%~59%的烧伤 表 2-3-211
T31.600 累及体表60%~69%的烧伤 表 2-3-211
T31.700 累及体表70%~79%的烧伤 表 2-3-211
T31.800 累及体表80%~89%的烧伤 表 2-3-211
T31.900 累及体表90%及以上的烧伤 表 2-3-211
T32.300 累及体表30%~39%的腐蚀伤 表 2-3-211
T32.400 累及体表40%~49%的腐蚀伤 表 2-3-211
T32.500 累及体表50%~59%的腐蚀伤 表 2-3-211
T32.600 累及体表60%~69%的腐蚀伤 表 2-3-211
T32.700 累及体表70%~79%的腐蚀伤 表 2-3-211
T32.800 累及体表80%~89%的腐蚀伤 表 2-3-211
T32.900 累及体表90%及以上的腐蚀伤 表 2-3-211
T34.000 头部冻伤伴有组织坏死 表 2-3-212
T34.100 颈部冻伤伴有组织坏死 表 2-3-212
T34.200 胸部冻伤伴有组织坏死 表 2-3-212
T34.300 腹壁、下背和骨盆冻伤伴有组织坏死 表 2-3-212
T34.300x001 腹壁冻伤伴组织坏死 表 2-3-212
T34.300x002 背部冻伤伴组织坏死 表 2-3-212
T34.300x003 骨盆冻伤伴组织坏死 表 2-3-212
T34.400 臂冻伤伴有组织坏死 表 2-3-212
T34.500 腕和手冻伤伴有组织坏死 表 2-3-212
T34.500x002 腕部冻伤伴组织坏死 表 2-3-212
T34.500x003 手部冻伤伴组织坏死 表 2-3-212
T34.600 髋和大腿冻伤伴有组织坏死 表 2-3-212
1167
疾病编码 疾病名称 排除内容
T34.600x002 髋部冻伤伴组织坏死 表 2-3-212
T34.600x003 大腿冻伤伴组织坏死 表 2-3-212
T34.900 冻伤伴有组织坏死，其他和未特指部位的 表 2-3-212
T34.900x002 冻伤伴组织坏死 表 2-3-212
T34.900x003 躯干冻伤伴组织坏死 表 2-3-212
T35.000 累及身体多个部位的浅表冻伤 表 2-3-212
T35.000x001 多处浅表冻伤 表 2-3-212
T40.000 阿片类中毒 表 2-3-213
T40.200 阿片样物质中毒,其他的 表 2-3-213
T40.200x001 可待因中毒 表 2-3-213
T40.201 吗啡中毒 表 2-3-213
T40.400 合成的麻醉品中毒，其他的 表 2-3-213
T40.400x002 马兜铃（万丈龙）中毒 表 2-3-213
T40.401 杜冷丁中毒 表 2-3-213
T40.700 大麻类（衍生物）中毒 表 2-3-213
T40.900 致幻药[致幻剂]中毒，其他和未特指的 表 2-3-213
T40.900x001 南美仙人掌毒碱中毒 表 2-3-213
T40.900x002 二甲-4-羟色胺中毒 表 2-3-213
T40.900x003 西洛西宾中毒 表 2-3-213
T40.901 致幻药中毒 表 2-3-213
T41.000 吸入性麻醉药中毒 表 2-3-213
T42.000 乙内酰脲衍生物中毒 表 2-3-213
T42.001 苯妥英钠中毒 表 2-3-213
T42.100 亚氨基二苯乙烯类中毒 表 2-3-213
T42.101 卡马西平中毒 表 2-3-213
T42.200 琥珀酰亚胺和�唑烷二酮类中毒 表 2-3-213
T42.200x001 �唑烷二铜类中毒 表 2-3-213
T42.200x002 琥珀酰亚胺类中毒 表 2-3-213
T42.300 巴比妥盐类中毒 表 2-3-213
T42.301 苯巴比妥中毒 表 2-3-213
T42.302 速可眠中毒 表 2-3-213
T42.400 苯二氮䓬类中毒 表 2-3-213
T42.401 安定中毒 表 2-3-213
T42.402 佳静安定中毒 表 2-3-213
T42.403 舒乐安定中毒 表 2-3-213
T42.404 利眠宁中毒 表 2-3-213
T42.405 硝基安定中毒 表 2-3-213
T42.406 氯氮平中毒 表 2-3-213
T42.500 混合型镇癫痫药中毒，不可归类在他处者 表 2-3-213
T42.500x001 混合型抗癫痫药中毒 表 2-3-213
T42.600 镇癫痫药和镇静催眠药中毒，其他的 表 2-3-213
1168
疾病编码 疾病名称 排除内容
T42.600x002 佐匹克隆中毒 表 2-3-213
T42.600x004 丙戊酸钠中毒 表 2-3-213
T42.600x005 丙戊酸中毒 表 2-3-213
T42.600x006 苯乙哌啶酮类中毒 表 2-3-213
T42.601 安眠酮中毒 表 2-3-213
T42.602 芬那露中毒 表 2-3-213
T42.700 镇癫痫药和镇静催眠药中毒 表 2-3-213
T42.700x001 催眠药中毒 表 2-3-213
T42.700x003 镇静剂中毒 表 2-3-213
T42.701 镇静催眠药中毒 表 2-3-213
T42.702 安眠药中毒 表 2-3-213
T42.800 抗帕金森病药和其他中枢神经系统肌肉张力抑制剂中毒 表 2-3-213
T42.800x001 抗震颤麻痹药中毒 表 2-3-213
T42.800x002 中枢神经系统肌肉张力抑制剂中毒 表 2-3-213
T42.800x003 金刚烷胺中毒 表 2-3-213
T43.000 三环和四环抗抑郁药中毒 表 2-3-213
T43.000x002 三环抗抑郁药中毒 表 2-3-213
T43.000x003 四环抗抑郁药中毒 表 2-3-213
T43.001 阿米替林中毒 表 2-3-213
T43.002 多虑平中毒 表 2-3-213
T43.300 酚噻嗪抗精神病药和精神安定剂中毒 表 2-3-213
T43.300x001 奋乃静中毒 表 2-3-213
T43.300x003 酚噻嗪基类安定药中毒 表 2-3-213
T43.301 非那根中毒 表 2-3-213
T43.302 氯丙嗪中毒 表 2-3-213
T43.500 抗精神病药和精神安定剂中毒，其他和未特指的 表 2-3-213
T43.500x001 安宁中毒 表 2-3-213
T43.500x002 富马酸喹硫平中毒 表 2-3-213
T43.500x003 碳酸锂中毒 表 2-3-213
T43.500x004 抗精神病药中毒 表 2-3-213
T43.500x005 五氟利多中毒 表 2-3-213
T43.501 抗精神病药和精神安定剂中毒 表 2-3-213
T43.502 眠尔通中毒 表 2-3-213
T43.800 对精神有影响的药物中毒，其他的,不可归类在他处者 表 2-3-213
T43.900 对精神有影响的药物中毒 表 2-3-213
T44.000 抗胆碱酯酶剂中毒 表 2-3-213
T44.001 吡啶斯明中毒 表 2-3-213
T44.100 拟副交感神经药[胆碱能药]中毒，其他的 表 2-3-213
T44.100x001 拟副交感神经药中毒 表 2-3-213
T44.300 副交感神经抑制剂[抗胆碱能药和抗毒蕈碱药]和解痉药中毒，其他的，不可归类在他处者 表 2-3-213
T44.301 阿托品中毒 表 2-3-213
T44.302 莨菪碱类植物中毒 表 2-3-213
1169
疾病编码 疾病名称 排除内容
T44.303 安坦中毒 表 2-3-213
T44.500 主要为β肾上腺素能受体显效药中毒，不可归类在他处者 表 2-3-213
T44.500x001 β肾上腺素能受体显效药中毒 表 2-3-213
T44.900 主要影响自主神经系统的其他和未特指的药物中毒 表 2-3-213
T44.900x001 α和β肾上腺素能受体药中毒 表 2-3-213
T44.900x002 麻黄碱中毒 表 2-3-213
T44.900x003 血管紧张素受体抑制剂中毒 表 2-3-213
T44.901 主要影响自主神经系统药物中毒 表 2-3-213
T45.000 抗过敏药和止吐药中毒 表 2-3-213
T45.000x001 抗过敏药中毒 表 2-3-213
T45.001 止吐药中毒 表 2-3-213
T45.002 胃复安中毒 表 2-3-213
T45.003 乘晕宁中毒 表 2-3-213
T45.100 抗肿瘤药和免疫抑制剂中毒 表 2-3-213
T45.100x001 抗肿瘤性抗生素中毒 表 2-3-213
T45.100x002 阿糖胞苷中毒 表 2-3-213
T45.100x003 环孢素中毒 表 2-3-213
T45.100x004 高氨甲蝶呤血症 表 2-3-213
T45.101 甲氨蝶呤中毒 表 2-3-213
T45.102 长春新碱中毒 表 2-3-213
T45.200 维生素类中毒，不可归类在他处者 表 2-3-213
T45.200x001 维生素类中毒 表 2-3-213
T45.201 维生素A中毒 表 2-3-213
T45.202 维生素D中毒 表 2-3-213
T45.700 抗凝拮抗剂、维生素K和其他凝血药中毒 表 2-3-213
T45.700x001 抗凝拮抗剂中毒 表 2-3-213
T45.700x002 维生素K中毒 表 2-3-213
T45.700x003 凝血药中毒 表 2-3-213
T45.800 中毒，其他主要为全身性和血液学制剂的 表 2-3-213
T45.800x001 天然血中毒 表 2-3-213
T45.800x002 血制品中毒 表 2-3-213
T45.800x003 血浆代用品中毒 表 2-3-213
T45.900 主要为全身性和血液学制剂中毒 表 2-3-213
T46.000 心脏兴奋苷和相似作用药中毒 表 2-3-213
T46.001 地高辛中毒 表 2-3-213
T46.002 洋地黄中毒 表 2-3-213
T46.100 钙通道阻滞剂中毒 表 2-3-213
T46.100x001 异搏定中毒 表 2-3-213
T46.200 抗心律障碍药中毒，其他的,不可归类在他处者 表 2-3-213
T46.200x001 抗心律失常药中毒 表 2-3-213
T46.300 冠状血管扩张剂中毒，不可归类在他处者 表 2-3-213
T46.300x002 冠状血管扩张剂中毒 表 2-3-213
T46.300x003 潘生丁中毒 表 2-3-213
1170
疾病编码 疾病名称 排除内容
T46.301 硝酸甘油中毒 表 2-3-213
T46.302 依姆多中毒 表 2-3-213
T46.400 血管紧张素转换酶抑制剂中毒 表 2-3-213
T46.700 周围血管扩张剂中毒 表 2-3-213
T46.700x001 复方降压片中毒 表 2-3-213
T46.700x002 烟酸中毒 表 2-3-213
T46.900 主要影响心血管系统的其他制剂中毒 表 2-3-213
T46.900x001 乌头碱中毒 表 2-3-213
T46.901 主要影响心血管系统制剂中毒 表 2-3-213
T47.200 刺激性轻泻剂中毒 表 2-3-213
T47.200x002 芦荟中毒 表 2-3-213
T47.500 助消化药中毒 表 2-3-213
T47.600 止泻药中毒 表 2-3-213
T48.200 主要作用于肌肉的其他和未特指制剂中毒 表 2-3-213
T48.201 作用于肌肉制剂中毒 表 2-3-213
T48.300 镇咳剂中毒 表 2-3-213
T48.400 祛痰剂中毒 表 2-3-213
T48.600 抗哮喘药中毒，不可归类在他处者 表 2-3-213
T48.600x002 曼陀罗中毒 表 2-3-213
T48.600x003 舒喘宁中毒 表 2-3-213
T48.601 氨茶碱中毒 表 2-3-213
T48.602 氨氯地平中毒 表 2-3-213
T48.603 克仑特罗中毒 表 2-3-213
T48.700 主要作用于呼吸系统的其他和未特指制剂中毒 表 2-3-213
T48.701 呼吸系统制剂中毒 表 2-3-213
T49.000 局部抗真菌、抗感染和消炎药中毒，不可归类在他处者 表 2-3-213
T49.000x003 碘酒中毒 表 2-3-213
T49.000x005 新洁尔灭中毒 表 2-3-213
T49.001 甲酚中毒 表 2-3-213
T49.002 氯化亚汞中毒 表 2-3-213
T49.003 来苏中毒 表 2-3-213
T49.200 局部收敛药和局部去污剂中毒 表 2-3-213
T49.200x001 局部收敛药中毒 表 2-3-213
T49.201 局部去污剂中毒 表 2-3-213
T49.300 润滑药、缓和药和保护药中毒 表 2-3-213
T49.300x001 润滑剂中毒 表 2-3-213
T49.300x002 缓和剂中毒 表 2-3-213
T49.300x003 胃黏膜保护剂中毒 表 2-3-213
T49.800 局部制剂中毒，其他的 表 2-3-213
T49.800x001 杀精子药中毒 表 2-3-213
T49.801 化妆品中毒 表 2-3-213
T49.900 局部制剂中毒 表 2-3-213
T50.200 碳酸脱水酶抑制剂、苯并噻二嗪类和其他利尿剂中毒 表 2-3-213
1171 疾病编码 疾病名称 排除内容 T50.200x001 乙酰醋胺中毒 表 2-3-213 T50.200x002 汞利尿药类中毒 表 2-3-213 T50.300 电解质、热量和水平衡剂中毒 表 2-3-213 T50.300x001 氯化钾中毒 表 2-3-213 T50.300x002 口服再水化盐类中毒 表 2-3-213 T50.400 影响尿酸代谢的药物中毒 表 2-3-213 T50.400x001 尿酸代谢药中毒 表 2-3-213 T50.900 药物、药剂和生物制品中毒，其他和未特指的 表 2-3-213 T50.900x001 药物中毒 表 2-3-213 T50.900x002 酸化剂中毒 表 2-3-213 T50.900x003 碱化剂中毒 表 2-3-213 T50.900x004 免疫球蛋白中毒 表 2-3-213 T50.900x005 免疫制剂中毒 表 2-3-213 T50.900x006 调脂药物中毒 表 2-3-213 T50.900x007 甲状旁腺激素类中毒 表 2-3-213 T51.100 甲醇的毒性效应 表 2-3-214 T51.200 2-丙醇的毒性效应 表 2-3-214 T51.200x001 异丙醇中毒 表 2-3-214 T51.300 杂醇油的毒性效应 表 2-3-214 T51.300x002 戊基醇中毒 表 2-3-214 T51.300x003 丁基醇中毒 表 2-3-214 T51.300x004 丙基醇中毒 表 2-3-214 T52.000 石油产品的毒性效应 表 2-3-214 T52.000x002 石脑油中毒 表 2-3-214 T52.000x003 煤油中毒 表 2-3-214 T52.000x004 汽油中毒 表 2-3-214 T52.000x005 醚中毒 表 2-3-214 T52.000x006 石油精中毒 表 2-3-214 T52.100 苯的毒性效应 表 2-3-214 T52.101 苯中毒 表 2-3-214 T52.200 苯同类物的毒性效应 表 2-3-214 T52.200x002 甲苯中毒 表 2-3-214 T52.200x003 二甲苯中毒 表 2-3-214 T52.300 脂肪族二元醇类的毒性效应 表 2-3-214 T52.400 酮类的毒性效应 表 2-3-214 T52.800 毒性效应，其他有机溶剂的 表 2-3-214 T52.800x001 二甲基甲酰胺中毒 表 2-3-214 T52.800x002 甲醛水溶液中毒 表 2-3-214 T52.800x003 二氯乙烷中毒 表 2-3-214 T52.800x004 正己烷中毒 表 2-3-214 T52.800x005 香蕉水中毒 表 2-3-214 T52.800x006 硫酸二甲酯中毒 表 2-3-214 T52.900 有机溶剂的毒性效应 表 2-3-214
1172 疾病编码 疾病名称 排除内容 T53.000 四氯化碳的毒性效应 表 2-3-214 T53.000x002 四氯代甲烷中毒 表 2-3-214 T53.200 三氯乙烯的毒性效应 表 2-3-214 T53.200x002 三氯乙烷中毒 表 2-3-214 T53.400 二氯甲烷的毒性效应 表 2-3-214 T53.600 脂环烃的其他卤素衍生物的毒性效应 表 2-3-214 T53.600x001 氯乙烯中毒 表 2-3-214 T53.600x002 三氯丙烷中毒 表 2-3-214 T53.600x003 氯丁二烯中毒 表 2-3-214 T53.600x004 氯丙烯中毒 表 2-3-214 T54.300 腐蚀性碱和碱样物质的毒性效应 表 2-3-214 T54.300x002 氢氧化钾毒性效应 表 2-3-214 T54.300x003 氢氧化钠毒性效应 表 2-3-214 T54.301 苛性碱中毒 表 2-3-214 T56.400 铜及其化合物的毒性效应 表 2-3-214 T56.400x002 铜化合物中毒 表 2-3-214 T56.401 铜中毒 表 2-3-214 T56.800 金属的毒性效应，其他的 表 2-3-214 T56.800x001 钒中毒 表 2-3-214 T56.800x002 钒化合物中毒 表 2-3-214 T56.800x003 铀中毒 表 2-3-214 T56.800x004 铀化合物中毒 表 2-3-214 T56.800x005 羰基镍中毒 表 2-3-214 T56.800x006 铟中毒 表 2-3-214 T56.800x007 铟化合物中毒 表 2-3-214 T56.800x008 硒中毒 表 2-3-214 T56.801 铊中毒 表 2-3-214 T56.900 金属的毒性效应 表 2-3-214 T56.900x002 金属烟热 表 2-3-214 T56.900x003 金属蒸气中毒 表 2-3-214 T57.000 砷及其化合物的毒性效应 表 2-3-214 T57.000x001 砷中毒 表 2-3-214 T57.000x002 砷化合物中毒 表 2-3-214 T57.000x003 砷化氢中毒 表 2-3-214 T58.x00 一氧化碳的毒性效应 表 2-3-214 T59.200 甲醛的毒性效应 表 2-3-214 T59.300 催泪气体的毒性效应 表 2-3-214 T59.400 氯气的毒性效应 表 2-3-214 T59.401 氯气中毒 表 2-3-214 T59.500 氟气和氟化氢的毒性效应 表 2-3-214 T59.500x001 氟气中毒 表 2-3-214 T59.500x002 氟化合物中毒 表 2-3-214 T59.600 硫化氢的毒性效应 表 2-3-214
